SITEID_07,SITEID_12,UID,VISIT_NO,SAMPLE_CATEGORY,SITE_TYPE,LON_DD,LAT_DD,DATE_COL,LAKE_NAME,STATE,WGT_NLA,WSA_ECO9,OMER_L3_ECO,OMER_L3_ECO_NAME,LAKE_ORIGIN,AREA_HA,PERIM_KM,ELEVATION,DEPTHMAX,DATEWQ,SAMPLE_DEPTH_M,PH,COND_US,ANC_UEQL,TURB_NTU,TOC_MGL,DOC_MGL,AMMONIA_N_MGL,NITRATE_NITRITE_N_MGL,TN_MGL,TP_UGL,CHLORIDE_MGL,NITRATE_N_MGL,SULFATE_MGL,CALCIUM_MGL,MAGNESIUM_MGL,SODIUM_MGL,POTASSIUM_MGL,COLOR_PCU,SILICA_MGL,CHLA_UGL,TSS_MGL,NITRITE_N_MGL,ALUMINUM_MGL,wq_source,chla_source,DATEPROFILE,DEPTH_M.mean,DEPTH_M.min,DEPTH_M.max,DEPTH_M.obs,TEMP_C.mean,TEMP_C.min,TEMP_C.max,TEMP_C.obs,DO_MGL.mean,DO_MGL.min,DO_MGL.max,DO_MGL.obs,PH.mean,PH.min,PH.max,PH.obs,COND_US.mean,COND_US.min,COND_US.max,COND_US.obs,profile_source,DATE_SECCHI,SECCHI_M,SECCHI_RE_M,CLEAR_TO_BOTTOM,secchi_source,DATEPHYTO,PHYTO_BIOVOL_UM3L.sum,PHYTO_BIOVOL_UM3L.obs,PHYTO_ABUND_CL.sum,PHYTO_ABUND_CL.obs,PHYTO_ABUND_OL.sum,PHYTO_ABUND_OL.obs,phyto_source,DATEZOOP,ZOO_FINE_50um_ABUND_L.sum,ZOO_FINE_50um_ABUND_L.obs,ZOO_FINE_50um_BIOMASS_UGL.sum,ZOO_FINE_50um_BIOMASS_UGL.obs,ZOO_FINE_80um_ABUND_L.sum,ZOO_FINE_80um_ABUND_L.obs,ZOO_FINE_80um_BIOMASS_UGL.sum,ZOO_FINE_80um_BIOMASS_UGL.obs,ZOO_COARSE_150um_ABUND_L.sum,ZOO_COARSE_150um_ABUND_L.obs,ZOO_COARSE_150um_BIOMASS_UGL.sum,ZOO_COARSE_150um_BIOMASS_UGL.obs,ZOO_COARSE_243um_ABUND_L.sum,ZOO_COARSE_243um_ABUND_L.obs,ZOO_COARSE_243um_BIOMASS_UGL.sum,ZOO_COARSE_243um_BIOMASS_UGL.obs,zoo_source,PCT_OPENH20_BSN,PCT_ICESNOW_BSN,PCT_WATER_BSN,PCT_DEVOPEN_BSN,PCT_DEVLOW_BSN,PCT_DEVMED_BSN,PCT_DEVHIGH_BSN,PCT_DEVELOPED_BSN,PCT_BARREN_BSN,PCT_DECID_BSN,PCT_CONIF_BSN,PCT_MIXED_BSN,PCT_FOREST_BSN,PCT_SHRUBLAND_BSN,PCT_GRASS_BSN,PCT_PASTURE_BSN,PCT_CROPS_BSN,PCT_AGRIC_BSN,PCT_WDYWET_BSN,PCT_EMHERBWET_BSN,PCT_WETLAND_BSN,DISTANCE_BUFR,PCT_OPENH20_BUFR,PCT_ICESNOW_BUFR,PCT_WATER_BUFR,PCT_DEVOPEN_BUFR,PCT_DEVLOW_BUFR,PCT_DEVMED_BUFR,PCT_DEVHIGH_BUFR,PCT_DEVELOPED_BUFR,PCT_BARREN_BUFR,PCT_DECID_BUFR,PCT_CONIF_BUFR,PCT_MIXED_BUFR,PCT_FOREST_BUFR,PCT_SHRUBLAND_BUFR,PCT_GRASS_BUFR,PCT_PASTURE_BUFR,PCT_CROPS_BUFR,PCT_AGRIC_BUFR,PCT_WDYWET_BUFR,PCT_EMHERBWET_BUFR,PCT_WETLAND_BUFR,Residence_Time
,NLA12_MI-136,1000055,1,NA,PROB,-85.37979014,43.36480531,7/12/12,Coady Lake,Michigan,70.40204082,UMW,50,NA,NATURAL,19.92870769,1.690808032,278.58,NA,7/12/12,NA,7.17,51,231.2,1.46,NA,12.83,0.0094,0.002,0.721,17,4.13,0.002,3.467,4.695,1.943,1.367,1.595,36,0.33,6.224,NA,0,0.006,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/12/12,3.046666667,0.1,6.5,15,21.15625,11.8,27.5,16,2.833333333,0.2,6.8,15,6.425,6,7,16,56.4375,52,75,16,nla2012_wide_profile_08232016.csv,7/12/12,2.25,2.2,,nla2012_secchi_08232016.csv,7/12/12,4719826284,44,NA,NA,1145.6855,23,nla2012_phytoplankton_wide_count_02122014.csv,7/12/12,143729,14,110701,14,NA,NA,NA,NA,5856,7,17845,7,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,21.37336504,NA,NA,NA,NA,10.79072533,NA,NA,NA,NA,3.596908442,NA,NA,NA,NA,53.1510107,NA,NA,10.34482759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312183938
,NLA12_MI-137,1000117,1,NA,PROB,-88.06319489,46.27677652,8/2/12,Unnamed,Michigan,325.1169051,UMW,50,NA,NATURAL,1.596551665,0.507061518,455.66,NA,8/2/12,NA,7.68,32.7,303.9,1.45,NA,8.48,0.0094,0,0.708,19,0.259,0,1.047,2.819,2.098,0.239,0.532,20,0.804,5.4625,NA,0,0.011,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/2/12,4.055555556,0.5,8,9,17.36666667,7.3,25.3,9,5.066666667,0.4,8.9,9,7.133333333,6,8.4,9,40.55555556,33,73,9,nla2012_wide_profile_08232016.csv,8/2/12,3.075,3.05,,nla2012_secchi_08232016.csv,8/2/12,3398192948,30,NA,NA,5265.7053,19,nla2012_phytoplankton_wide_count_02122014.csv,8/2/12,106128,11,58117,11,NA,NA,NA,NA,18918,4,27385,4,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,4.347826087,NA,NA,NA,NA,2.675585284,NA,NA,NA,NA,59.86622074,NA,NA,NA,NA,0,NA,NA,8.361204013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993072963
,NLA12_MI-138,1000146,1,NA,PROB,-84.41060851,45.74250132,8/14/12,Thompson Lake,Michigan,64.68475929,UMW,50,NA,NATURAL,101.8587675,7.514422374,184.98,NA,8/14/12,NA,8.68,215,2283,2.18,NA,14.91,0.018,0.002,1.13,34,0.722,0.002,4.407,23.03,15.88,0.875,0.566,5,11.607,4.113333333,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/14/12,1.75,0.5,3,6,21.14166667,20.9,21.2,6,9.181666667,9.1,9.25,6,8.761666667,8.75,8.77,6,216.1666667,216,217,6,nla2012_wide_profile_08232016.csv,8/14/12,2.975,2.95,,nla2012_secchi_08232016.csv,8/14/12,2580811253,42,NA,NA,5555.2729,22,nla2012_phytoplankton_wide_count_02122014.csv,8/14/12,200315,23,90974,23,NA,NA,NA,NA,23276,6,34521,6,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
,NLA12_MI-139,1000046,1,NA,PROB,-84.90798786,42.38808843,7/10/12,School Lake,Michigan,325.1169051,UMW,56,NA,NATURAL,2.696718707,0.646357608,282.31,NA,7/10/12,NA,8.5,454,4422,1.96,NA,18.43,0.034,0.002,1.559,31,6.396,0.002,26.989,70.29,18.96,4.743,1.183,45,5.034,8.32,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/10/12,3.5,0.5,6.5,8,17.125,7.6,27.9,8,3.45,0.6,7.8,8,7.4875,6.7,8.4,8,422,360,489,8,nla2012_wide_profile_08232016.csv,7/10/12,2.025,2,,nla2012_secchi_08232016.csv,7/10/12,10655537310,27,NA,NA,21329.7926,16,nla2012_phytoplankton_wide_count_02122014.csv,7/10/12,95040,12,45876,12,NA,NA,NA,NA,34978,9,57548,9,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,4.519774011,NA,NA,NA,NA,6.779661017,NA,NA,NA,NA,23.16384181,NA,NA,NA,NA,59.88700565,NA,NA,5.649717514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149850116
,NLA12_MI-141,1000132,1,NA,PROB,-88.08197567,46.69731067,8/8/12,Lake Alice,Michigan,70.40204082,UMW,50,NA,NATURAL,18.05137001,1.875611727,551.15,NA,8/8/12,NA,7.32,24.5,183.2,0.43,NA,5.23,0.0066,0.002,0.359,19,0.173,0.002,2.287,2.974,0.732,0.485,0.271,28,1.423,2.313333333,NA,0,0.013,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/8/12,7.53125,0.5,15,16,12.78125,5.8,22.8,16,6.0625,0.4,10.2,16,6.55,5.6,7.7,16,21.1875,16,40,16,nla2012_wide_profile_08232016.csv,8/8/12,3.925,3.9,,nla2012_secchi_08232016.csv,8/8/12,2195847852,29,NA,NA,6221.7089,18,nla2012_phytoplankton_wide_count_02122014.csv,8/8/12,88326,17,20478,17,NA,NA,NA,NA,21763,12,38175,12,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,28.3509342,NA,NA,NA,NA,1.218521527,NA,NA,NA,NA,55.23964257,NA,NA,NA,NA,0,NA,NA,14.05361495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936505765
,NLA12_MI-142,1000163,1,NA,PROB,-84.76870838,43.48649233,8/21/12,Mud Lake,Michigan,325.1169051,UMW,56,NA,NATURAL,3.44861954,0.762027949,238.35,NA,8/21/12,NA,8.26,448,3001,1.81,NA,15.98,0.025,0,1.204,75,21.276,0,53.507,52.82,24.25,5.989,1.28,35,34.151,6.21,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/21/12,1.24,0.1,3,5,21.81666667,21.4,22,6,8.4,7.1,8.9,5,7.916666667,7.7,8,6,431.5,430,432,6,nla2012_wide_profile_08232016.csv,8/21/12,1.425,1.35,,nla2012_secchi_08232016.csv,8/21/12,1418612025,29,NA,NA,7844.7639,18,nla2012_phytoplankton_wide_count_02122014.csv,8/21/12,124733,13,84254,13,NA,NA,NA,NA,34203,6,41358,6,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,5.425219941,NA,NA,NA,NA,4.398826979,NA,NA,NA,NA,7.331378299,NA,NA,NA,NA,45.30791789,NA,NA,37.53665689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059271011
,NLA12_MI-144,7251,1,NA,PROB,-85.86229695,41.87226233,7/17/12,Unnamed,Michigan,325.1169051,UMW,56,NA,MAN_MADE,3.033750795,0.773881589,258.16,NA,7/17/12,NA,7.98,285,2405,0.79,NA,5.21,0.035,0,0.643,26,7.935,0,17.709,23.82,19.18,4.682,1.058,9,6.635,3.514666667,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/17/12,1.283333333,0.5,2.2,6,29.38333333,29,30.3,6,8.883333333,7.4,10.6,6,8.583333333,8.4,8.8,6,308.8333333,301,313,6,nla2012_wide_profile_08232016.csv,7/17/12,NA,NA,Y,nla2012_secchi_08232016.csv,7/17/12,2858896677,29,NA,NA,17807.4901,17,nla2012_phytoplankton_wide_count_02122014.csv,7/17/12,101689,11,47461,11,NA,NA,NA,NA,7276,13,12679,13,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,11.43143901,NA,NA,NA,NA,9.133366216,NA,NA,NA,NA,24.55697013,NA,NA,NA,NA,45.22980442,NA,NA,7.22321597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417157479
,NLA12_MI-145,1000172,1,NA,PROB,-85.31301037,43.7979845,8/23/12,Pogy Lake,Michigan,68.23819077,UMW,50,NA,NATURAL,35.79299385,2.675697731,349.89,NA,8/23/12,NA,8.22,203,1711,2.11,NA,9.45,0.014,0.002,0.779,29,10.567,0.002,2.317,23.06,8.072,5.639,2.246,18,2.264,5.824,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/23/12,5.607142857,0.5,11.5,14,16.3,8.9,21.6,15,4.221428571,0.4,8.8,14,7.446666667,6.8,8.2,15,230.6,205,277,15,nla2012_wide_profile_08232016.csv,8/23/12,3.015,2.92,,nla2012_secchi_08232016.csv,8/23/12,2469482643,26,NA,NA,13107.0059,13,nla2012_phytoplankton_wide_count_02122014.csv,8/23/12,120045,14,83031,14,NA,NA,NA,NA,49645,12,76876,12,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,15.46998941,NA,NA,NA,NA,6.374381179,NA,NA,NA,NA,22.7017435,NA,NA,NA,NA,34.66768712,NA,NA,20.09234769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.683842476
,NLA12_MI-146,1000142,1,NA,PROB,-86.59393035,46.36794638,8/6/12,Wetmore Lake,Michigan,137.3026588,UMW,50,NA,NATURAL,8.047077052,2.338046606,256.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A
,NLA12_MI-147,1000199,1,NA,PROB,-83.42144056,42.6553834,7/23/12,Lake Goodrich,Michigan,158.7199397,UMW,56,NA,MAN_MADE,6.582009806,1.440906696,292.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,NA,NA,#N/A,NA,NA,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A
,NLA12_MI-148,1000112,1,NA,PROB,-87.98000286,45.95449781,8/1/12,Tailings Pond Number 4,Michigan,70.40204082,UMW,50,NA,MAN_MADE,119.956222,5.348138278,347.99,NA,8/1/12,NA,8.81,276,2767,0.34,NA,6.6,0.0093,0.002,0.379,8,3.431,0.002,11.823,25.51,16.47,5.311,5.232,12,1.82,1.530666667,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/1/12,8.036842105,0.1,16.5,19,14.535,4.8,25.1,20,3.957894737,0.2,8.1,19,7.905,7.1,8.7,20,250.7,219,286,20,nla2012_wide_profile_08232016.csv,8/1/12,6.05,5.8,,nla2012_secchi_08232016.csv,8/1/12,829124604.2,34,NA,NA,1235.2077,16,nla2012_phytoplankton_wide_count_02122014.csv,8/1/12,76309,16,29062,16,NA,NA,NA,NA,4322,15,17957,15,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,16.5330873,NA,NA,NA,NA,3.715617135,NA,NA,NA,NA,50.68617048,NA,NA,NA,NA,0.088562922,NA,NA,21.08200101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038192352
,NLA12_MI-150,7787,1,NA,PROB,-86.25490374,46.50629005,8/7/12,Ionia Lake,Michigan,70.40204082,UMW,50,NA,NATURAL,19.06054688,2.146218024,276.51,NA,8/7/12,NA,8.26,75.1,684.2,2.04,NA,11.75,0.011,0,0.72,23,0.184,0,2.403,11.12,2.601,0.686,0.041,42,3.345,7.428571429,NA,0,0.052,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/7/12,0.675,0.1,1.5,4,23.38,21.9,23.9,5,9.075,8.2,9.6,4,8.66,8,8.9,5,66,63,67,5,nla2012_wide_profile_08232016.csv,8/7/12,1.575,1.55,,nla2012_secchi_08232016.csv,8/7/12,2990161802,29,NA,NA,5699.1346,14,nla2012_phytoplankton_wide_count_02122014.csv,8/7/12,159681,16,105881,16,NA,NA,NA,NA,17223,4,16099,4,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,4.654273104,NA,NA,NA,NA,2.300387856,NA,NA,NA,NA,78.21318711,NA,NA,NA,NA,0,NA,NA,11.64905711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836932925
,NLA12_MI-151,1000043,1,NA,PROB,-84.53228457,42.69438266,7/9/12,Hawk Island County Park Lake,Michigan,137.3026588,UMW,56,NA,MAN_MADE,8.421188949,1.658583111,251.36,NA,7/9/12,NA,8.97,413,1882,1.52,NA,5.07,0.015,0.002,0.398,10,53.563,0.002,27.976,22.44,17.59,32.79,2.965,10,1.046,3.423,NA,0,0.01,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/9/12,3.071428571,0.5,6,7,25.82857143,17.7,29.2,7,7.5,0.4,11.3,7,8.3,7.1,9,7,461.7142857,450,483,7,nla2012_wide_profile_08232016.csv,7/9/12,2.925,2.9,,nla2012_secchi_08232016.csv,7/9/12,1356058033,33,NA,NA,30568.4013,18,nla2012_phytoplankton_wide_count_02122014.csv,7/9/12,16961,9,3125,9,NA,NA,NA,NA,42517,10,55903,10,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,43.09859155,NA,NA,NA,NA,49.57746479,NA,NA,NA,NA,4.507042254,NA,NA,NA,NA,0,NA,NA,2.816901408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.215606836
,NLA12_MI-152,1000075,1,NA,PROB,-85.63804424,42.75737274,7/18/12,Huckleberry Lake,Michigan,137.3026588,UMW,56,NA,NATURAL,9.663838158,1.377962467,240.06,NA,7/18/12,NA,7.25,191.3,944.1,1.65,NA,24.53,0.016,0,1.236,30,20.294,0,7.744,17.53,6.912,9.883,1.914,110,2.222,23.3,NA,0,0.019,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/18/12,3.5,0.5,6.5,8,17.825,10.2,28.9,8,2.25,0.3,7.6,8,6.925,6.6,7.8,8,167.625,142,209,8,nla2012_wide_profile_08232016.csv,7/18/12,1.625,1.6,,nla2012_secchi_08232016.csv,7/18/12,5723777782,26,NA,NA,4382.2472,12,nla2012_phytoplankton_wide_count_02122014.csv,7/18/12,117737,18,31564,18,NA,NA,NA,NA,24036,6,48978,6,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,3.195985209,NA,NA,NA,NA,3.82989963,NA,NA,NA,NA,29.13365029,NA,NA,NA,NA,42.12889593,NA,NA,15.55731643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333012812
,NLA12_MI-155,7005,1,NA,PROB,-84.16713158,42.47782363,7/5/12,Jones Lake,Michigan,70.40204082,UMW,56,NA,NATURAL,12.24327281,1.520619599,285.17,NA,7/5/12,NA,8.62,401,2858,2.87,NA,10.69,0.016,0.002,1.085,25,28.921,0.002,20.978,38.17,19.3,12.13,7.909,21,1.284,6.8,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/5/12,3.5625,0.5,7,8,19.475,8.6,29.3,8,4.7625,1.3,8.8,8,7.85,6.7,8.7,8,414,380,440,8,nla2012_wide_profile_08232016.csv,7/5/12,1.45,1.4,,nla2012_secchi_08232016.csv,7/5/12,2849591005,35,NA,NA,61318.4095,19,nla2012_phytoplankton_wide_count_02122014.csv,7/5/12,92661,13,38168,13,NA,NA,NA,NA,30930,10,63691,10,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,9.646856158,NA,NA,NA,NA,5.684754522,NA,NA,NA,NA,7.149009475,NA,NA,NA,NA,68.64771748,NA,NA,8.87166236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120435674
,NLA12_MI-161,1000099,1,NA,PROB,-85.48183584,44.24710638,7/26/12,Lake Mitchell,Michigan,64.68475929,UMW,50,NA,NATURAL,1048.973014,17.13005271,392.8,NA,7/26/12,NA,7.99,140.2,1105,3.47,NA,9.12,0.016,0.005,0.61,30,9.376,0.004,2.6,16.69,3.955,5.2,0.481,22,4.339,15.392,NA,0.001,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/26/12,2.971428571,0.5,5.3,7,24.57142857,24.4,24.6,7,7.171428571,6.5,7.3,7,8.057142857,7.8,8.1,7,141,141,141,7,nla2012_wide_profile_08232016.csv,7/26/12,1.225,1.2,,nla2012_secchi_08232016.csv,7/26/12,4813009050,41,NA,NA,19993.0808,24,nla2012_phytoplankton_wide_count_02122014.csv,7/26/12,119308,18,51589,18,NA,NA,NA,NA,59389,9,82117,9,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,8.330918092,NA,NA,NA,NA,6.232017262,NA,NA,NA,NA,43.52237637,NA,NA,NA,NA,8.301270697,NA,NA,22.4161261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.685560607
,NLA12_MI-162,1000103,1,NA,PROB,-85.71666173,46.46325834,7/30/12,Bass Lake,Michigan,64.68475929,UMW,50,NA,NATURAL,59.06040392,3.373757957,272.84,NA,7/30/12,NA,7.33,20,165,0.4,NA,3.12,0.0054,0.002,0.246,5,0.203,0.002,2.457,2.06,0.629,0.436,0.311,15,0.163,2.341333333,NA,0,0.003,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/30/12,10.03043478,0.1,20.5,23,16.17083333,9,24.9,24,4.182608696,0.1,9.8,23,6.654166667,5.8,7.7,24,17.79166667,14,20,24,nla2012_wide_profile_08232016.csv,7/30/12,4.575,4.55,,nla2012_secchi_08232016.csv,7/30/12,1166273710,46,NA,NA,556.5498,22,nla2012_phytoplankton_wide_count_02122014.csv,7/30/12,82154,15,36659,15,NA,NA,NA,NA,14203,5,17523,5,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,17.67511177,NA,NA,NA,NA,0.700447094,NA,NA,NA,NA,71.32637854,NA,NA,NA,NA,0,NA,NA,5.21609538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.206883952
,NLA12_MI-164,1000120,1,NA,PROB,-87.44973497,46.39966736,8/3/12,Powell Lake,Michigan,70.40204082,UMW,50,NA,NATURAL,12.28863934,2.307426427,357.63,NA,8/3/12,NA,6.68,39.1,131.8,4.47,NA,11.86,0.011,0.002,1.168,47,0.666,0.002,8.187,3.521,1.308,1.133,0.453,37,3.272,25.65333333,NA,0,0.017,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,8/3/12,0.35,0.2,0.5,2,23.1,22.9,23.3,2,4.65,1,8.3,2,6.85,6.3,7.4,2,47,37,57,2,nla2012_wide_profile_08232016.csv,8/3/12,0.525,0.5,,nla2012_secchi_08232016.csv,8/3/12,21697249837,40,NA,NA,21634.5789,17,nla2012_phytoplankton_wide_count_02122014.csv,8/3/12,145175,13,93559,13,NA,NA,NA,NA,1730,4,1899,4,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,1.130742049,NA,NA,NA,NA,10.23321555,NA,NA,NA,NA,35.73144876,NA,NA,NA,NA,0,NA,NA,2.332155477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40922016
,NLA12_MI-165,1000101,1,NA,PROB,-85.30575995,44.3550178,7/27/12,Clear Lake,Michigan,70.40204082,UMW,50,NA,NATURAL,10.56813818,1.423225175,394.01,NA,7/27/12,NA,7.65,88.7,527.8,1.51,NA,6.87,0.013,0.005,0.565,17,9.66,0.004,0.858,8.257,1.918,5.776,0.565,18,1.297,16.48,NA,0.001,0.002,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/27/12,2.06,0.5,3.8,5,24.2,21.6,24.9,5,5.38,0.6,6.9,5,7.26,6.5,7.7,5,93.6,89,111,5,nla2012_wide_profile_08232016.csv,7/27/12,1.825,1.8,,nla2012_secchi_08232016.csv,7/27/12,6624713063,33,NA,NA,2045.843,18,nla2012_phytoplankton_wide_count_02122014.csv,7/27/12,149125,16,37298,16,NA,NA,NA,NA,4281,11,4476,11,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,37.46223565,NA,NA,NA,NA,9.667673716,NA,NA,NA,NA,47.73413897,NA,NA,NA,NA,0,NA,NA,5.135951662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.996781912
,NLA12_MI-167,1000058,1,NA,PROB,-84.20373932,42.9176234,7/12/12,Lake Forrest,Michigan,137.3026588,UMW,56,NA,MAN_MADE,8.142607701,1.908205594,238.92,NA,7/12/12,NA,9.28,252,2184,1.56,NA,7.48,0.031,0.002,0.72,26,9.261,0.002,15.096,19.49,20.1,4.253,0.909,40,3.59,12.64,NA,0,0,nla2012_waterchem_wide.csv,nla2012_chla_wide.csv,7/12/12,1.5,0.5,2.5,4,23.875,20.7,25.7,4,2.75,0.5,5.3,4,8.25,6.7,9.6,4,364.5,247,582,4,nla2012_wide_profile_08232016.csv,7/12/12,2.425,2.4,,nla2012_secchi_08232016.csv,7/12/12,2343071502,25,NA,NA,5852.8329,15,nla2012_phytoplankton_wide_count_02122014.csv,7/12/12,70504,14,36053,14,NA,NA,NA,NA,54627,11,73380,11,NA,NA,NA,NA,nla2012_zoopcnt_04032014.csv,NA,NA,7.127476314,NA,NA,NA,NA,8.763996555,NA,NA,NA,NA,18.71231697,NA,NA,NA,NA,53.38070629,NA,NA,10.1205857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583501355
